season,week,celebrity_name,judge1,judge2,judge3,judge4,total_score
19,4,Antonio Sabato Jr.,7.0,7.0,7.0,8.0,29.0
19,4,Betsey Johnson,8.0,7.0,7.0,7.0,29.0
19,4,Tommy Chong,7.0,7.0,7.0,7.0,28.0
19,4,Michael Waltrip,6.0,6.0,6.0,7.0,25.0
19,4,Jonathan Bennett,6.0,6.0,6.0,6.0,24.0
19,5,Sadie Robertson,9.0,9.0,9.0,9.0,36.0
19,5,Lea Thompson,9.0,8.0,8.0,9.0,34.0
19,5,Alfonso Ribeiro,8.0,9.0,9.0,8.0,34.0
19,5,Janel Parrish,8.0,8.0,8.0,9.0,33.0
19,5,Bethany Mota,8.0,8.0,8.0,8.0,32.0
19,5,Antonio Sabato Jr.,8.0,6.0,7.0,7.0,28.0
19,5,Jonathan Bennett,6.0,6.0,6.0,6.0,24.0
19,5,Tommy Chong,6.0,6.0,5.0,6.0,23.0
19,5,Michael Waltrip,5.0,5.0,5.0,5.0,20.0
19,6,Alfonso Ribeiro,10.0,10.0,9.0,10.0,39.0
19,6,Bethany Mota,9.0,9.0,9.0,9.0,36.0
19,6,Sadie Robertson,9.0,10.0,8.0,8.0,35.0
19,6,Janel Parrish,8.0,7.0,9.0,9.0,33.0
19,6,Jonathan Bennett,8.0,8.0,8.0,8.0,32.0
19,6,Lea Thompson,8.0,8.0,8.0,8.0,32.0
19,6,Michael Waltrip,8.0,7.0,8.0,7.0,30.0
19,6,Antonio Sabato Jr.,7.0,7.0,7.0,7.0,28.0
19,6,Tommy Chong,7.0,7.0,7.0,7.0,28.0
19,7,Bethany Mota,9.5,9.0,9.5,9.5,37.5
19,7,Lea Thompson,8.5,8.5,9.0,9.0,35.0
19,7,Alfonso Ribeiro,8.5,8.5,8.5,8.5,34.0
19,7,Janel Parrish,8.5,8.0,8.5,8.5,33.5
19,7,Sadie Robertson,7.5,7.5,8.0,8.0,31.0
19,7,Tommy Chong,7.5,7.5,7.5,7.5,30.0
19,7,Antonio Sabato Jr.,7.0,7.5,7.5,7.5,29.5
19,7,Michael Waltrip,7.0,7.0,7.0,7.0,28.0
19,8,Janel Parrish,10.75,10.75,10.75,10.75,43.0
19,8,Alfonso Ribeiro,10.75,9.75,9.75,10.75,41.0
19,8,Bethany Mota,9.75,9.75,9.75,10.75,40.0
19,8,Sadie Robertson,9.0,9.0,10.0,10.0,38.0
19,8,Lea Thompson,8.0,8.0,8.0,8.0,32.0
19,8,Tommy Chong,6.75,7.75,7.75,6.75,29.0
19,8,Michael Waltrip,6.0,7.0,6.0,6.0,25.0
19,9,Janel Parrish,9.5,9.5,10.0,9.5,38.5
19,9,Alfonso Ribeiro,9.5,9.5,9.5,10.0,38.5
19,9,Bethany Mota,9.0,9.5,9.5,9.0,37.0
19,9,Sadie Robertson,9.0,9.5,9.0,9.0,36.5
19,9,Lea Thompson,8.5,9.0,8.5,9.0,35.0
19,9,Tommy Chong,7.0,7.5,7.0,7.0,28.5
19,10,Janel Parrish,9.5,9.5,10.0,10.0,39.0
19,10,Bethany Mota,9.5,9.5,9.5,9.5,38.0
19,10,Alfonso Ribeiro,9.5,9.0,9.5,9.5,37.5
19,10,Sadie Robertson,9.0,9.5,9.5,9.0,37.0
19,10,Tommy Chong,8.0,7.5,8.0,7.5,31.0
19,11,Alfonso Ribeiro,10.0,10.0,10.0,10.0,40.0
19,11,Sadie Robertson,10.0,9.6666,10.0,9.6666,39.333200000000005
19,11,Janel Parrish,9.6666,10.0,9.6666,9.6666,38.99980000000001
19,11,Bethany Mota,9.5,9.5,9.5,9.5,38.0
20,1,Rumer Willis,8.0,8.0,8.0,8.0,32.0
20,1,Riker Lynch,8.0,7.0,8.0,8.0,31.0
20,1,Nastia Liukin,7.0,7.0,8.0,8.0,30.0
20,1,Robert Herjavec,7.0,7.0,7.0,7.0,28.0
20,1,Michael Sam,6.0,6.0,7.0,7.0,26.0
20,1,Noah Galloway,7.0,6.0,6.0,7.0,26.0
20,1,Chris Soules,7.0,6.0,6.0,7.0,26.0
20,1,Suzanne Somers,6.0,6.0,6.0,7.0,25.0
20,1,Willow Shields,6.0,6.0,6.0,7.0,25.0
20,1,Patti LaBelle,7.0,6.0,6.0,6.0,25.0
20,1,Charlotte McKinney,6.0,5.0,5.0,6.0,22.0
20,1,Redfoo,6.0,5.0,5.0,6.0,22.0
20,2,Nastia Liukin,9.0,8.0,8.0,9.0,34.0
20,2,Willow Shields,8.0,8.0,8.0,8.0,32.0
20,2,Riker Lynch,8.0,8.0,8.0,8.0,32.0
20,2,Rumer Willis,8.0,8.0,8.0,8.0,32.0
20,2,Redfoo,8.0,7.0,8.0,8.0,31.0
20,2,Suzanne Somers,7.0,7.0,7.0,7.0,28.0
20,2,Michael Sam,7.0,7.0,7.0,7.0,28.0
20,2,Robert Herjavec,7.0,7.0,7.0,7.0,28.0
20,2,Patti LaBelle,7.0,7.0,7.0,7.0,28.0
20,2,Noah Galloway,7.0,6.0,7.0,7.0,27.0
20,2,Charlotte McKinney,7.0,6.0,7.0,6.0,26.0
20,2,Chris Soules,5.0,6.0,5.0,5.0,21.0
20,3,Riker Lynch,9.0,7.0,9.0,9.0,34.0
20,3,Nastia Liukin,9.0,8.0,9.0,8.0,34.0
20,3,Rumer Willis,8.0,9.0,8.0,8.0,33.0
20,3,Willow Shields,8.0,8.0,8.0,8.0,32.0
20,3,Noah Galloway,7.0,7.0,8.0,8.0,30.0
20,3,Robert Herjavec,7.0,7.0,8.0,7.0,29.0
20,3,Chris Soules,7.0,7.0,7.0,7.0,28.0
20,3,Suzanne Somers,6.0,6.0,6.0,7.0,25.0
20,3,Michael Sam,6.0,6.0,6.0,6.0,24.0
20,3,Charlotte McKinney,6.0,5.0,5.0,6.0,22.0
20,3,Patti LaBelle,6.0,5.0,5.0,6.0,22.0
20,4,Willow Shields,10.0,9.0,10.0,10.0,39.0
20,4,Nastia Liukin,9.0,8.0,9.0,10.0,36.0
20,4,Rumer Willis,9.0,8.0,9.0,9.0,35.0
20,4,Riker Lynch,8.0,8.0,9.0,9.0,34.0
20,4,Robert Herjavec,8.0,9.0,8.0,9.0,34.0
20,4,Noah Galloway,8.0,8.0,8.0,8.0,32.0
20,4,Michael Sam,7.0,7.0,8.0,8.0,30.0
20,4,Patti LaBelle,8.0,7.0,7.0,8.0,30.0
20,4,Suzanne Somers,7.0,7.0,7.0,7.0,28.0
20,4,Chris Soules,7.0,6.0,7.0,7.0,27.0
20,5,Rumer Willis,10.0,9.0,10.0,10.0,39.0
20,5,Riker Lynch,10.0,9.0,9.0,10.0,38.0
20,5,Nastia Liukin,9.0,9.0,10.0,10.0,38.0
20,5,Willow Shields,8.0,8.0,9.0,9.0,34.0
20,5,Suzanne Somers,7.0,7.0,7.0,7.0,28.0
20,5,Noah Galloway,7.0,7.0,7.0,7.0,28.0
20,5,Patti LaBelle,7.0,6.0,7.0,7.0,27.0
20,5,Chris Soules,7.0,6.0,7.0,7.0,27.0
20,5,Robert Herjavec,6.0,6.0,6.0,6.0,24.0
20,6,Riker Lynch,10.0,8.5,9.5,10.0,38.0
20,6,Willow Shields,9.5,8.5,9.0,9.5,36.5
20,6,Nastia Liukin,9.5,8.5,9.0,9.5,36.5
20,6,Rumer Willis,9.0,8.5,8.5,9.5,35.5
20,6,Chris Soules,9.0,8.0,9.0,9.0,35.0
20,6,Noah Galloway,8.5,8.0,8.5,9.0,34.0
20,6,Patti LaBelle,9.0,8.0,8.5,8.5,34.0
20,6,Robert Herjavec,8.5,8.0,8.5,8.5,33.5
20,7,Nastia Liukin,10.75,9.75,9.75,10.75,41.0
20,7,Willow Shields,9.5,9.5,9.5,10.5,39.0
20,7,Noah Galloway,10.5,8.5,9.5,9.5,38.0
20,7,Riker Lynch,9.0,10.0,9.0,9.0,37.0
20,7,Rumer Willis,8.5,9.5,9.5,9.5,37.0
20,7,Robert Herjavec,7.0,8.0,8.0,8.0,31.0
20,7,Chris Soules,8.0,7.0,8.0,8.0,31.0
20,8,Rumer Willis,10.0,10.0,10.0,10.0,40.0
20,8,Riker Lynch,10.0,9.0,10.0,10.0,39.0
20,8,Nastia Liukin,9.5,9.5,9.5,9.5,38.0
20,8,Chris Soules,8.0,7.5,8.5,8.0,32.0
20,8,Noah Galloway,8.0,7.5,8.0,8.0,31.5
20,8,Robert Herjavec,7.5,7.5,8.5,7.5,31.0
20,9,Riker Lynch,10.0,10.0,10.0,10.0,40.0
20,9,Nastia Liukin,10.0,10.0,10.0,10.0,40.0
20,9,Rumer Willis,10.0,9.5,9.5,10.0,39.0
20,9,Noah Galloway,9.5,9.5,9.5,9.5,38.0
20,10,Riker Lynch,10.0,10.0,10.0,10.0,40.0
20,10,Rumer Willis,10.0,10.0,10.0,10.0,40.0
20,10,Noah Galloway,9.0,9.0,9.0,9.0,36.0
21,1,Nick Carter,8.0,8.0,8.0,,24.0
21,1,Bindi Irwin,8.0,8.0,8.0,,24.0
21,1,Carlos PenaVega,8.0,8.0,7.0,,23.0
21,1,Tamar Braxton,8.0,7.0,8.0,,23.0
21,1,Alexa PenaVega,7.0,7.0,8.0,,22.0
21,1,Alek Skarlatos,8.0,7.0,7.0,,22.0
21,1,Andy Grammer,7.0,7.0,7.0,,21.0
21,1,Hayes Grier,7.0,7.0,7.0,,21.0
21,1,Gary Busey,5.0,5.0,5.0,,15.0
21,1,Victor Espinoza,5.0,5.0,5.0,,15.0
21,1,Paula Deen,5.0,5.0,5.0,,15.0
21,1,Chaka Khan,5.0,4.0,4.0,,13.0
21,1,Kim Zolciak-Biermann,4.0,4.0,4.0,,12.0
21,2,Tamar Braxton,8.0,8.0,8.5,,24.5
21,2,Bindi Irwin,8.0,8.0,8.0,,24.0
21,2,Alexa PenaVega,7.5,7.5,8.0,,23.0
21,2,Carlos PenaVega,7.5,7.5,7.5,,22.5
21,2,Alek Skarlatos,7.5,7.0,8.0,,22.5
21,2,Nick Carter,7.5,7.5,7.5,,22.5
21,2,Hayes Grier,8.0,7.0,7.5,,22.5
21,2,Andy Grammer,7.5,7.5,7.0,,22.0
21,2,Victor Espinoza,6.5,5.5,6.5,,18.5
21,2,Kim Zolciak-Biermann,6.5,6.0,6.0,,18.5
21,2,Paula Deen,6.5,6.0,6.0,,18.5
21,2,Gary Busey,5.5,5.5,5.5,,16.5
21,2,Chaka Khan,5.0,5.0,5.0,,15.0
21,3,Alexa PenaVega,9.0,9.0,9.0,9.0,36.0
21,3,Nick Carter,9.0,9.0,9.0,9.0,36.0
21,3,Alek Skarlatos,8.0,8.0,9.0,8.0,33.0
21,3,Tamar Braxton,8.0,9.0,8.0,8.0,33.0
21,3,Bindi Irwin,8.0,8.0,8.0,8.0,32.0
21,3,Carlos PenaVega,7.0,8.0,8.0,8.0,31.0
21,3,Hayes Grier,7.0,8.0,7.0,8.0,30.0
21,3,Andy Grammer,7.0,7.0,8.0,7.0,29.0
21,3,Gary Busey,6.0,7.0,6.0,6.0,25.0
21,3,Paula Deen,5.0,5.0,5.0,5.0,20.0
21,4,Bindi Irwin,9.0,9.0,10.0,,28.0
21,4,Tamar Braxton,9.0,9.0,9.0,,27.0
21,4,Nick Carter,9.0,9.0,9.0,,27.0
21,4,Hayes Grier,9.0,9.0,9.0,,27.0
21,4,Carlos PenaVega,9.0,8.0,8.0,,25.0
21,4,Alek Skarlatos,8.0,8.0,8.0,,24.0
21,4,Andy Grammer,7.0,8.0,8.0,,23.0
21,4,Alexa PenaVega,7.0,7.0,7.0,,21.0
21,4,Paula Deen,6.0,6.0,6.0,,18.0
21,4,Gary Busey,5.0,6.0,5.0,,16.0
21,5,Alexa PenaVega,10.0,10.0,10.0,10.0,40.0
21,5,Carlos PenaVega,10.0,10.0,9.0,10.0,39.0
21,5,Bindi Irwin,9.0,9.0,10.0,9.0,37.0
21,5,Andy Grammer,9.0,9.0,9.0,9.0,36.0
21,5,Nick Carter,9.0,9.0,8.0,9.0,35.0
21,5,Hayes Grier,8.0,8.0,7.0,7.0,30.0
21,5,Alek Skarlatos,8.0,7.0,7.0,7.0,29.0
21,5,Tamar Braxton,7.0,7.0,8.0,7.0,29.0
21,5,Paula Deen,7.0,7.0,6.0,6.0,26.0
21,6,Andy Grammer,10.0,10.0,10.0,10.0,40.0
21,6,Tamar Braxton,10.0,10.0,10.0,10.0,40.0
21,6,Bindi Irwin,10.0,10.0,10.0,10.0,40.0
21,6,Nick Carter,9.0,10.0,10.0,10.0,39.0
21,6,Carlos PenaVega,10.0,9.0,9.0,10.0,38.0
21,6,Hayes Grier,8.0,8.0,8.0,8.0,32.0
21,6,Alexa PenaVega,8.0,7.0,7.0,8.0,30.0
21,6,Alek Skarlatos,8.0,8.0,7.0,7.0,30.0
21,6,Paula Deen,6.0,6.0,6.0,6.0,24.0
21,7,Bindi Irwin,9.5,10.0,9.5,,29.0
21,7,Carlos PenaVega,9.0,10.0,9.0,,28.0
21,7,Andy Grammer,9.5,9.5,9.0,,28.0
21,7,Hayes Grier,9.0,9.5,9.5,,28.0
21,7,Alexa PenaVega,9.0,9.5,9.0,,27.5
21,7,Tamar Braxton,9.0,9.0,9.0,,27.0
21,7,Nick Carter,9.0,9.0,9.0,,27.0
21,7,Alek Skarlatos,9.0,9.0,8.5,,26.5
21,8,Nick Carter,11.0,11.0,11.0,,33.0
21,8,Carlos PenaVega,9.6666,9.6666,9.6666,,28.9998
21,8,Tamar Braxton,9.0,9.0,10.0,,28.0
21,8,Bindi Irwin,10.0,9.0,9.0,,28.0
21,8,Alexa PenaVega,9.6666,8.6666,8.6666,,26.9998
21,8,Alek Skarlatos,9.0,8.0,8.0,,25.0
21,8,Andy Grammer,8.6666,7.6666,7.6666,,23.9998
21,9,Alexa PenaVega,10.0,10.0,10.0,,30.0
21,9,Bindi Irwin,10.0,10.0,10.0,,30.0
21,9,Nick Carter,9.0,9.0,9.5,,27.5
21,9,Carlos PenaVega,9.0,9.0,9.0,,27.0
21,9,Alek Skarlatos,8.5,8.5,8.5,,25.5
21,9,Tamar Braxton,8.5,8.0,8.0,,24.5
21,10,Carlos PenaVega,10.0,10.5,11.0,,31.5
21,10,Bindi Irwin,10.5,10.5,10.5,,31.5
21,10,Alek Skarlatos,9.5,9.5,9.5,,28.5
21,10,Nick Carter,9.0,9.0,9.0,,27.0
21,11,Carlos PenaVega,10.0,10.0,10.0,,30.0
21,11,Nick Carter,10.0,10.0,10.0,,30.0
21,11,Bindi Irwin,10.0,10.0,10.0,,30.0
21,11,Alek Skarlatos,9.3333,9.3333,9.3333,,27.999899999999997
22,1,Nyle DiMarco,8.0,7.0,8.0,,23.0
22,1,Ginger Zee,8.0,7.0,8.0,,23.0
22,1,Wanya Morris,8.0,7.0,8.0,,23.0
22,1,Von Miller,8.0,6.0,7.0,,21.0
22,1,Antonio Brown,8.0,6.0,7.0,,21.0
22,1,Paige VanZant,7.0,7.0,7.0,,21.0
22,1,Marla Maples,7.0,7.0,7.0,,21.0
22,1,Kim Fields,7.0,6.0,7.0,,20.0
22,1,Jodie Sweetin,7.0,6.0,7.0,,20.0
22,1,Mischa Barton,5.0,5.0,6.0,,16.0
22,1,Doug Flutie,5.0,5.0,5.0,,15.0
22,1,Geraldo Rivera,5.0,4.0,4.0,,13.0
22,2,Paige VanZant,8.0,8.0,8.0,,24.0
22,2,Wanya Morris,8.0,8.0,8.0,,24.0
22,2,Jodie Sweetin,7.0,7.0,7.0,,21.0
22,2,Ginger Zee,7.0,7.0,7.0,,21.0
22,2,Doug Flutie,7.0,6.0,7.0,,20.0
22,2,Von Miller,7.0,6.0,7.0,,20.0
22,2,Nyle DiMarco,7.0,6.0,7.0,,20.0
22,2,Marla Maples,7.0,6.0,7.0,,20.0
22,2,Kim Fields,7.0,6.0,6.0,,19.0
22,2,Antonio Brown,6.0,6.0,7.0,,19.0
22,2,Mischa Barton,5.0,5.0,5.0,,15.0
22,2,Geraldo Rivera,5.0,4.0,4.0,,13.0
22,3,Nyle DiMarco,8.0,8.0,9.0,,25.0
22,3,Wanya Morris,8.0,8.0,8.0,,24.0
22,3,Jodie Sweetin,8.0,7.0,8.0,,23.0
22,3,Paige VanZant,8.0,7.0,8.0,,23.0
22,3,Kim Fields,8.0,7.0,7.0,,22.0
22,3,Ginger Zee,7.0,7.0,7.0,,21.0
22,3,Marla Maples,7.0,7.0,7.0,,21.0
22,3,Doug Flutie,7.0,6.0,7.0,,20.0
22,3,Von Miller,7.0,6.0,7.0,,20.0
22,3,Antonio Brown,7.0,6.0,7.0,,20.0
22,3,Mischa Barton,6.0,6.0,6.0,,18.0
22,4,Paige VanZant,9.0,9.0,9.0,9.0,36.0
22,4,Ginger Zee,9.0,9.0,9.0,9.0,36.0
22,4,Antonio Brown,9.0,8.0,9.0,9.0,35.0
22,4,Wanya Morris,8.0,9.0,9.0,9.0,35.0
22,4,Nyle DiMarco,8.0,8.0,9.0,9.0,34.0
22,4,Kim Fields,8.0,8.0,8.0,8.0,32.0
22,4,Von Miller,8.0,8.0,8.0,8.0,32.0
22,4,Marla Maples,7.0,7.0,7.0,7.0,28.0
22,4,Jodie Sweetin,7.0,6.0,7.0,7.0,27.0
22,4,Doug Flutie,6.0,6.0,6.0,6.0,24.0
22,5,Nyle DiMarco,9.0,10.0,9.0,9.0,37.0
22,5,Jodie Sweetin,9.0,8.0,9.0,9.0,35.0
22,5,Ginger Zee,8.0,8.0,8.0,8.0,32.0
22,5,Paige VanZant,8.0,8.0,7.0,8.0,31.0
22,5,Wanya Morris,8.0,7.0,7.0,8.0,30.0
22,5,Von Miller,8.0,7.0,7.0,7.0,29.0
22,5,Kim Fields,8.0,6.0,6.0,8.0,28.0
22,5,Doug Flutie,7.0,7.0,7.0,7.0,28.0
22,5,Antonio Brown,7.0,6.0,6.0,7.0,26.0
22,6,Wanya Morris,10.0,9.0,10.0,,29.0
22,6,Paige VanZant,9.0,10.0,9.0,,28.0
22,6,Antonio Brown,9.0,9.0,9.0,,27.0
22,6,Jodie Sweetin,9.0,8.0,8.0,,25.0
22,6,Nyle DiMarco,8.0,8.0,9.0,,25.0
22,6,Kim Fields,8.0,8.0,8.0,,24.0
22,6,Von Miller,8.0,8.0,8.0,,24.0
22,6,Ginger Zee,8.0,8.0,8.0,,24.0
22,6,Doug Flutie,7.0,7.0,7.0,,21.0
22,7,Nyle DiMarco,9.5,9.0,9.5,,28.0
22,7,Paige VanZant,9.0,9.0,9.5,,27.5
22,7,Ginger Zee,9.0,9.0,9.5,,27.5
22,7,Wanya Morris,9.0,9.0,9.5,,27.5
22,7,Kim Fields,8.5,8.5,9.0,,26.0
22,7,Von Miller,8.5,8.5,9.0,,26.0
22,7,Antonio Brown,8.5,8.5,9.0,,26.0
22,7,Jodie Sweetin,8.0,8.5,9.0,,25.5
22,8,Jodie Sweetin,10.0,10.0,10.0,,30.0
22,8,Ginger Zee,10.0,10.0,10.0,,30.0
22,8,Nyle DiMarco,10.0,9.0,10.0,,29.0
22,8,Paige VanZant,10.0,9.0,9.0,,28.0
22,8,Antonio Brown,9.0,9.0,9.0,,27.0
22,8,Wanya Morris,8.0,8.0,9.0,,25.0
22,9,Wanya Morris,10.0,10.0,10.0,,30.0
22,9,Paige VanZant,10.0,9.5,10.0,,29.5
22,9,Nyle DiMarco,9.5,9.5,9.5,,28.5
22,9,Ginger Zee,9.0,9.5,9.5,,28.0
22,9,Antonio Brown,9.0,9.0,9.5,,27.5
22,10,Paige VanZant,10.0,9.6666,10.0,,29.666600000000003
22,10,Nyle DiMarco,9.6666,9.6666,9.6666,,28.9998
22,10,Ginger Zee,9.3333,9.6666,9.3333,,28.333199999999998
23,1,Laurie Hernandez,8.0,8.0,7.0,8.0,31.0
23,1,James Hinchcliffe,8.0,8.0,7.0,8.0,31.0
23,1,Marilu Henner,7.0,7.0,6.0,7.0,27.0
23,1,Jana Kramer,7.0,6.0,6.0,8.0,27.0
23,1,Calvin Johnson Jr.,7.0,6.0,6.0,7.0,26.0
23,1,Babyface,7.0,6.0,6.0,7.0,26.0
23,1,Vanilla Ice,7.0,5.0,6.0,7.0,25.0
23,1,Terra Jole,7.0,6.0,6.0,6.0,25.0
23,1,Ryan Lochte,6.0,6.0,6.0,6.0,24.0
23,1,Amber Rose,6.0,6.0,6.0,6.0,24.0
23,1,Jake T. Austin,5.0,6.0,5.0,6.0,22.0
23,1,Maureen McCormick,6.0,5.0,5.0,6.0,22.0
23,1,Rick Perry,5.0,5.0,5.0,5.0,20.0
23,2,Laurie Hernandez,8.0,8.0,8.0,8.0,32.0
23,2,Terra Jole,8.0,7.0,8.0,8.0,31.0
23,2,Babyface,8.0,7.0,7.0,8.0,30.0
23,2,James Hinchcliffe,7.0,7.0,7.0,8.0,29.0
23,2,Jana Kramer,7.0,8.0,7.0,7.0,29.0
23,2,Calvin Johnson Jr.,7.0,7.0,7.0,7.0,28.0
23,2,Marilu Henner,7.0,6.0,7.0,7.0,27.0
23,2,Maureen McCormick,7.0,6.0,6.0,7.0,26.0
23,2,Vanilla Ice,6.0,7.0,6.0,7.0,26.0
23,2,Jake T. Austin,6.0,6.0,6.0,6.0,24.0
23,2,Ryan Lochte,6.0,6.0,6.0,6.0,24.0
23,2,Amber Rose,6.0,6.0,6.0,6.0,24.0
23,2,Rick Perry,6.0,5.0,6.0,5.0,22.0
23,3,Calvin Johnson Jr.,8.0,8.0,8.0,8.0,32.0
23,3,Laurie Hernandez,7.0,8.0,8.0,8.0,31.0
23,3,Terra Jole,8.0,7.0,8.0,7.0,30.0
23,3,James Hinchcliffe,7.0,7.0,8.0,7.0,29.0
23,3,Maureen McCormick,7.0,7.0,7.0,7.0,28.0
23,3,Marilu Henner,7.0,7.0,7.0,7.0,28.0
23,3,Jana Kramer,6.0,7.0,6.0,7.0,26.0
23,3,Ryan Lochte,6.0,7.0,6.0,6.0,25.0
23,3,Amber Rose,7.0,6.0,6.0,6.0,25.0
23,3,Babyface,7.0,6.0,6.0,6.0,25.0
23,3,Rick Perry,6.0,5.0,6.0,6.0,23.0
23,3,Vanilla Ice,6.0,6.0,5.0,6.0,23.0
23,4,Laurie Hernandez,10.0,10.0,10.0,,30.0
23,4,James Hinchcliffe,9.0,9.0,10.0,,28.0
23,4,Terra Jole,9.0,8.0,8.0,,25.0
23,4,Maureen McCormick,8.0,8.0,8.0,,24.0
23,4,Amber Rose,8.0,8.0,8.0,,24.0
23,4,Calvin Johnson Jr.,8.0,7.0,8.0,,23.0
23,4,Vanilla Ice,8.0,7.0,8.0,,23.0
23,4,Jana Kramer,8.0,7.0,8.0,,23.0
23,4,Ryan Lochte,7.0,7.0,8.0,,22.0
23,4,Marilu Henner,7.0,7.0,7.0,,21.0
23,4,Babyface,6.0,6.0,6.0,,18.0
23,5,James Hinchcliffe,10.0,9.0,10.0,,29.0
23,5,Marilu Henner,9.0,9.0,9.0,,27.0
23,5,Terra Jole,9.0,9.0,9.0,,27.0
23,5,Jana Kramer,9.0,8.0,9.0,,26.0
23,5,Laurie Hernandez,8.0,9.0,8.0,,25.0
23,5,Maureen McCormick,8.0,8.0,8.0,,24.0
23,5,Ryan Lochte,8.0,8.0,8.0,,24.0
23,5,Calvin Johnson Jr.,8.0,8.0,8.0,,24.0
23,5,Amber Rose,8.0,8.0,8.0,,24.0
23,6,Jana Kramer,10.0,10.0,10.0,10.0,40.0
23,6,James Hinchcliffe,10.0,9.0,9.0,10.0,38.0
23,6,Calvin Johnson Jr.,9.0,10.0,9.0,9.0,37.0
23,6,Laurie Hernandez,9.0,9.0,9.0,10.0,37.0
23,6,Marilu Henner,8.0,9.0,9.0,8.0,34.0
23,6,Maureen McCormick,8.0,7.0,8.0,8.0,31.0
23,6,Ryan Lochte,7.0,8.0,8.0,7.0,30.0
23,6,Terra Jole,7.0,8.0,8.0,7.0,30.0
23,6,Amber Rose,7.0,7.0,7.0,7.0,28.0
23,7,Calvin Johnson Jr.,9.5,9.0,9.0,9.5,37.0
23,7,James Hinchcliffe,9.5,9.0,9.0,9.5,37.0
23,7,Laurie Hernandez,8.0,8.5,9.0,9.0,34.5
23,7,Jana Kramer,8.0,8.5,9.0,9.0,34.5
23,7,Terra Jole,8.5,8.5,9.0,8.5,34.5
23,7,Maureen McCormick,8.5,8.0,8.0,8.5,33.0
23,7,Ryan Lochte,8.5,8.0,8.0,8.5,33.0
23,7,Marilu Henner,7.5,8.0,8.5,8.0,32.0
23,8,James Hinchcliffe,11.6666,11.6666,11.6666,,34.9998
23,8,Laurie Hernandez,11.0,11.0,11.0,,33.0
23,8,Calvin Johnson Jr.,10.0,10.0,10.0,,30.0
23,8,Jana Kramer,10.0,10.0,10.0,,30.0
23,8,Ryan Lochte,8.0,9.0,9.0,,26.0
23,8,Terra Jole,8.0,8.0,8.0,,24.0
23,8,Marilu Henner,7.0,8.0,8.0,,23.0
23,9,Laurie Hernandez,10.0,10.0,10.0,10.0,40.0
23,9,Jana Kramer,10.0,10.0,10.0,10.0,40.0
23,9,Terra Jole,10.0,10.0,9.0,9.0,38.0
23,9,Calvin Johnson Jr.,9.0,9.0,10.0,9.0,37.0
23,9,Marilu Henner,9.0,9.0,9.0,9.0,36.0
23,9,James Hinchcliffe,9.0,9.0,9.0,9.0,36.0
23,10,Laurie Hernandez,10.0,10.0,10.0,,30.0
23,10,Terra Jole,10.0,10.0,10.0,,30.0
23,10,James Hinchcliffe,9.5,10.0,10.0,,29.5
23,10,Jana Kramer,9.5,9.5,10.0,,29.0
23,10,Calvin Johnson Jr.,9.0,9.5,9.5,,28.0
23,11,Laurie Hernandez,9.6666,10.0,9.6666,10.0,39.333200000000005
23,11,James Hinchcliffe,9.6666,9.6666,9.6666,10.0,38.9998
23,11,Calvin Johnson Jr.,9.3333,9.6666,9.6666,9.6666,38.3331
23,11,Jana Kramer,8.5,9.0,9.0,9.0,35.5
24,1,Simone Biles,8.0,8.0,8.0,8.0,32.0
24,1,Rashad Jennings,8.0,7.0,8.0,8.0,31.0
24,1,Heather Morris,7.0,7.0,7.0,7.0,28.0
24,1,Nancy Kerrigan,7.0,7.0,7.0,7.0,28.0
24,1,David Ross,7.0,7.0,7.0,7.0,28.0
24,1,Normani,7.0,6.0,7.0,7.0,27.0
24,1,Erika Jayne,6.0,6.0,6.0,6.0,24.0
24,1,Nick Viall,6.0,6.0,6.0,6.0,24.0
24,1,Bonner Bolton,6.0,5.0,5.0,6.0,22.0
24,1,Charo,6.0,5.0,5.0,5.0,21.0
24,1,Mr. T,5.0,5.0,5.0,5.0,20.0
24,1,Chris Kattan,5.0,4.0,4.0,4.0,17.0
24,2,Rashad Jennings,8.0,8.0,8.0,8.0,32.0
24,2,Normani,8.0,8.0,8.0,8.0,32.0
24,2,Heather Morris,8.0,6.0,8.0,8.0,30.0
24,2,Simone Biles,7.0,7.0,7.0,8.0,29.0
24,2,Nancy Kerrigan,7.0,7.0,7.0,7.0,28.0
24,2,Bonner Bolton,8.0,5.0,8.0,7.0,28.0
24,2,Erika Jayne,7.0,7.0,7.0,7.0,28.0
24,2,David Ross,7.0,6.0,7.0,7.0,27.0
24,2,Charo,6.0,6.0,7.0,6.0,25.0
24,2,Nick Viall,7.0,5.0,7.0,6.0,25.0
24,2,Mr. T,6.0,5.0,6.0,5.0,22.0
24,2,Chris Kattan,6.0,5.0,6.0,5.0,22.0
24,3,Normani,8.0,8.0,9.0,9.0,34.0
24,3,Heather Morris,9.0,8.0,8.0,8.0,33.0
24,3,Nancy Kerrigan,8.0,9.0,8.0,8.0,33.0
24,3,Simone Biles,7.0,8.0,9.0,8.0,32.0
24,3,David Ross,8.0,7.0,8.0,8.0,31.0
24,3,Rashad Jennings,7.0,7.0,7.0,7.0,28.0
24,3,Erika Jayne,6.0,7.0,7.0,6.0,26.0
24,3,Nick Viall,7.0,6.0,7.0,6.0,26.0
