season,week,method,constraint_type,eliminated,contestant,judge_total,fan_vote_mean,fan_vote_std,feasible_rate,num_valid,n_simulations,p_elim,rank_elim,p_elim_true,rank_true,status,estimated_votes_total
28,2,rank,elimination,Mary Wilson,Kel Mitchell,20,0.083830868,0.07667226,0.22638,22638,100000,7.17E-05,9,0.197591333,2,ok,670646
28,2,rank,elimination,Mary Wilson,Ray Lewis,15,0.101746936,0.076964208,0.22638,22638,100000,0.196263,3,0.197591333,2,ok,813975
28,2,rank,elimination,Mary Wilson,Lamar Odom,12,0.109842398,0.075390387,0.22638,22638,100000,0.372559667,1,0.197591333,2,ok,878739
28,2,rank,elimination,Mary Wilson,Sailor Brinkley-Cook,18,0.087891674,0.077151377,0.22638,22638,100000,0.074926,5,0.197591333,2,ok,703133
28,2,rank,elimination,Mary Wilson,Sean Spicer,16,0.092005932,0.076090016,0.22638,22638,100000,0.132756,4,0.197591333,2,ok,736047
28,2,rank,elimination,Mary Wilson,Mary Wilson,15,0.018607678,0.016117926,0.22638,22638,100000,0.197591333,2,0.197591333,2,ok,148861
28,2,rank,elimination,Mary Wilson,Lauren Alaina,19,0.085017458,0.077632451,0.22638,22638,100000,0.012957333,6,0.197591333,2,ok,680139
28,2,rank,elimination,Mary Wilson,Ally Brooke,20,0.084069125,0.076689939,0.22638,22638,100000,4.40E-05,10,0.197591333,2,ok,672552
28,2,rank,elimination,Mary Wilson,Karamo Brown,19,0.084414641,0.076808539,0.22638,22638,100000,0.012742,7,0.197591333,2,ok,675317
28,2,rank,elimination,Mary Wilson,Hannah Brown,24,0.084243066,0.077209216,0.22638,22638,100000,0,11,0.197591333,2,ok,673944
28,4,rank,elimination,Lamar Odom,Kate Flannery,26,0.114503397,0.092408921,0.44149,44149,100000,0.194068,3,0.388568,1,ok,916027
28,4,rank,elimination,Lamar Odom,James Van Der Beek,28,0.105019406,0.091644706,0.44149,44149,100000,0.052122,4,0.388568,1,ok,840155
28,4,rank,elimination,Lamar Odom,Kel Mitchell,32,0.103538774,0.092745742,0.44149,44149,100000,0,7,0.388568,1,ok,828310
28,4,rank,elimination,Lamar Odom,Lamar Odom,20,0.036006862,0.029574024,0.44149,44149,100000,0.388568,1,0.388568,1,ok,288054
28,4,rank,elimination,Lamar Odom,Sailor Brinkley-Cook,31,0.103088923,0.092201604,0.44149,44149,100000,0.021113,6,0.388568,1,ok,824711
28,4,rank,elimination,Lamar Odom,Sean Spicer,21,0.123251818,0.092233549,0.44149,44149,100000,0.292246333,2,0.388568,1,ok,986014
28,4,rank,elimination,Lamar Odom,Lauren Alaina,32,0.102883367,0.09199372,0.44149,44149,100000,0,7,0.388568,1,ok,823066
28,4,rank,elimination,Lamar Odom,Ally Brooke,32,0.103858372,0.092305663,0.44149,44149,100000,0,7,0.388568,1,ok,830866
28,4,rank,elimination,Lamar Odom,Karamo Brown,28,0.1049434,0.092427169,0.44149,44149,100000,0.051882667,5,0.388568,1,ok,839547
28,4,rank,elimination,Lamar Odom,Hannah Brown,32,0.10290568,0.091430237,0.44149,44149,100000,0,7,0.388568,1,ok,823245
28,6,rank,elimination,Sailor Brinkley-Cook,Kate Flannery,27,0.010542141,0,1.00E-05,1,100000,4.00E-06,8,1.20E-05,7,ok,94879
28,6,rank,elimination,Sailor Brinkley-Cook,James Van Der Beek,27,0.016088761,0,1.00E-05,1,100000,0,9,1.20E-05,7,ok,144798
28,6,rank,elimination,Sailor Brinkley-Cook,Kel Mitchell,26,0.026537618,0,1.00E-05,1,100000,0.016959667,5,1.20E-05,7,ok,238838
28,6,rank,elimination,Sailor Brinkley-Cook,Sailor Brinkley-Cook,27,0.002148551,0,1.00E-05,1,100000,1.20E-05,7,1.20E-05,7,ok,19336
28,6,rank,elimination,Sailor Brinkley-Cook,Sean Spicer,21,0.418788506,0,1.00E-05,1,100000,0.428474333,1,1.20E-05,7,ok,3769096
28,6,rank,elimination,Sailor Brinkley-Cook,Lauren Alaina,26,0.030746204,0,1.00E-05,1,100000,0.015721333,6,1.20E-05,7,ok,276715
28,6,rank,elimination,Sailor Brinkley-Cook,Ally Brooke,25,0.145158631,0,1.00E-05,1,100000,0.110693667,3,1.20E-05,7,ok,1306427
28,6,rank,elimination,Sailor Brinkley-Cook,Karamo Brown,25,0.151762081,0,1.00E-05,1,100000,0.110307333,4,1.20E-05,7,ok,1365858
28,6,rank,elimination,Sailor Brinkley-Cook,Hannah Brown,24,0.198227508,0,1.00E-05,1,100000,0.317827667,2,1.20E-05,7,ok,1784047
28,7,rank,elimination,Karamo Brown,Kate Flannery,24,0.152815669,0.108993316,0.23379,23379,100000,0.294374333,2,0.176621,3,ok,1375341
28,7,rank,elimination,Karamo Brown,James Van Der Beek,27,0.124431082,0.108379762,0.23379,23379,100000,1.33E-05,6,0.176621,3,ok,1119879
28,7,rank,elimination,Karamo Brown,Kel Mitchell,25.5,0.134310205,0.109455411,0.23379,23379,100000,0.085244333,4,0.176621,3,ok,1208791
28,7,rank,elimination,Karamo Brown,Sean Spicer,21,0.178857536,0.108379468,0.23379,23379,100000,0.413721,1,0.176621,3,ok,1609717
28,7,rank,elimination,Karamo Brown,Lauren Alaina,27,0.12558016,0.110665658,0.23379,23379,100000,1.00E-05,8,0.176621,3,ok,1130221
28,7,rank,elimination,Karamo Brown,Ally Brooke,27,0.12525424,0.110810786,0.23379,23379,100000,1.33E-05,6,0.176621,3,ok,1127288
28,7,rank,elimination,Karamo Brown,Karamo Brown,24.5,0.031973225,0.02739716,0.23379,23379,100000,0.176621,3,0.176621,3,ok,287759
28,7,rank,elimination,Karamo Brown,Hannah Brown,26,0.126777881,0.1100146,0.23379,23379,100000,0.030002667,5,0.176621,3,ok,1141000
28,8,rank,elimination,Kate Flannery,Kate Flannery,25.9998,0.037584493,0.031391162,0.23316,23316,100000,0.166755476,3,0.166755476,3,ok,338260
28,8,rank,elimination,Kate Flannery,James Van Der Beek,31.9998,0.142030047,0.122975325,0.23316,23316,100000,3.71E-05,7,0.166755476,3,ok,1278270
28,8,rank,elimination,Kate Flannery,Kel Mitchell,29.9998,0.15033587,0.123217551,0.23316,23316,100000,0.071159143,4,0.166755476,3,ok,1353022
28,8,rank,elimination,Kate Flannery,Sean Spicer,20,0.208892422,0.121124127,0.23316,23316,100000,0.44101681,1,0.166755476,3,ok,1880031
28,8,rank,elimination,Kate Flannery,Lauren Alaina,24,0.175233704,0.122447312,0.23316,23316,100000,0.29880681,2,0.166755476,3,ok,1577103
28,8,rank,elimination,Kate Flannery,Ally Brooke,30,0.143422138,0.122130024,0.23316,23316,100000,0.020147143,5,0.166755476,3,ok,1290799
28,8,rank,elimination,Kate Flannery,Hannah Brown,30.9998,0.142501326,0.123507115,0.23316,23316,100000,0.002077476,6,0.166755476,3,ok,1282511
28,9,rank,elimination,Sean Spicer,James Van Der Beek,36,0.176043219,0.144394582,0.56635,56635,100000,0.053841667,4,0.474405,1,ok,1584388
28,9,rank,elimination,Sean Spicer,Kel Mitchell,37,0.174453269,0.145590264,0.56635,56635,100000,0.008698333,5,0.474405,1,ok,1570079
28,9,rank,elimination,Sean Spicer,Sean Spicer,25,0.081593742,0.066509444,0.56635,56635,100000,0.474405,1,0.474405,1,ok,734343
28,9,rank,elimination,Sean Spicer,Lauren Alaina,35,0.208242797,0.144667983,0.56635,56635,100000,0.307145,2,0.474405,1,ok,1874185
28,9,rank,elimination,Sean Spicer,Ally Brooke,40,0.17442859,0.145197792,0.56635,56635,100000,0.00025,6,0.474405,1,ok,1569857
28,9,rank,elimination,Sean Spicer,Hannah Brown,35.5,0.185238383,0.144714637,0.56635,56635,100000,0.15566,3,0.474405,1,ok,1667145
28,10,rank,elimination,James Van Der Beek,James Van Der Beek,25.5,0.126249546,0.100672882,0.71561,71561,100000,0.607601667,1,0.607601667,1,ok,1767493
28,10,rank,elimination,James Van Der Beek,Kel Mitchell,28.5,0.211031041,0.170487564,0.71561,71561,100000,0.057131667,4,0.607601667,1,ok,2954434
28,10,rank,elimination,James Van Der Beek,Lauren Alaina,27,0.226504275,0.16905179,0.71561,71561,100000,0.163463333,3,0.607601667,1,ok,3171059
28,10,rank,elimination,James Van Der Beek,Ally Brooke,29.5,0.209285823,0.170840572,0.71561,71561,100000,0.004155,5,0.607601667,1,ok,2930001
28,10,rank,elimination,James Van Der Beek,Hannah Brown,27,0.226929315,0.169434664,0.71561,71561,100000,0.167648333,2,0.607601667,1,ok,3177010
28,11,rank,final_ranking,Lauren Alaina,Kel Mitchell,29.5,0.208966434,0.096157028,0.16609,16609,100000,0.108446667,3,0.566436667,1,ok,2925530
28,11,rank,final_ranking,Lauren Alaina,Lauren Alaina,28.5,0.249053238,0.192750167,0.16609,16609,100000,0.566436667,1,0.566436667,1,ok,3486745
28,11,rank,final_ranking,Lauren Alaina,Ally Brooke,30,0.083737485,0.064674884,0.16609,16609,100000,0.0106,4,0.566436667,1,ok,1172324
28,11,rank,final_ranking,Lauren Alaina,Hannah Brown,29,0.458242843,0.159631474,0.16609,16609,100000,0.314516667,2,0.566436667,1,ok,6415399
29,2,rank,elimination,Charles Oakley,Anne Heche,18,0.067701269,0.062401037,0.33012,33012,100000,0.004532333,9,0.305781667,2,ok,541610
29,2,rank,elimination,Charles Oakley,Jesse Metcalfe,20,0.067575313,0.062262646,0.33012,33012,100000,0.000142,12,0.305781667,2,ok,540602
29,2,rank,elimination,Charles Oakley,Chrishell Stause,18,0.067896674,0.063704843,0.33012,33012,100000,0.004730667,7,0.305781667,2,ok,543173
29,2,rank,elimination,Charles Oakley,Skai Jackson,15,0.084716275,0.062784385,0.33012,33012,100000,0.307113667,1,0.305781667,2,ok,677730
29,2,rank,elimination,Charles Oakley,Justina Machado,21,0.067637931,0.062167678,0.33012,33012,100000,0,13,0.305781667,2,ok,541103
29,2,rank,elimination,Charles Oakley,Charles Oakley,15,0.018736753,0.016023714,0.33012,33012,100000,0.305781667,2,0.305781667,2,ok,149894
29,2,rank,elimination,Charles Oakley,Veron Davis,18,0.068206978,0.063546866,0.33012,33012,100000,0.004495667,10,0.305781667,2,ok,545655
29,2,rank,elimination,Charles Oakley,Johnny Weir,18,0.06809185,0.0625012,0.33012,33012,100000,0.004726667,8,0.305781667,2,ok,544734
29,2,rank,elimination,Charles Oakley,Nev Schulman,21,0.06763626,0.062983018,0.33012,33012,100000,0,13,0.305781667,2,ok,541090
29,2,rank,elimination,Charles Oakley,AJ McLean,19,0.066845923,0.061873072,0.33012,33012,100000,0.001330333,11,0.305781667,2,ok,534767
29,2,rank,elimination,Charles Oakley,Nelly,18,0.067724191,0.062439846,0.33012,33012,100000,0.004805,5,0.305781667,2,ok,541793
29,2,rank,elimination,Charles Oakley,Kaitlyn Bristowe,22,0.067650888,0.062589487,0.33012,33012,100000,0,13,0.305781667,2,ok,541207
29,2,rank,elimination,Charles Oakley,Carole Baskin,16,0.075491928,0.062657555,0.33012,33012,100000,0.179338,3,0.305781667,2,ok,603935
29,2,rank,elimination,Charles Oakley,Monica Aldama,16,0.075799136,0.063557882,0.33012,33012,100000,0.178225667,4,0.305781667,2,ok,606393
29,2,rank,elimination,Charles Oakley,Jeannie Mai,18,0.068288631,0.063292234,0.33012,33012,100000,0.004778333,6,0.305781667,2,ok,546309
29,3,rank,elimination,Carole Baskin,Anne Heche,15,0.085855362,0.066870031,0.37463,37463,100000,0.268962,2,0.339335667,1,ok,686842
29,3,rank,elimination,Carole Baskin,Jesse Metcalfe,20,0.074354804,0.066555936,0.37463,37463,100000,0.044091667,6,0.339335667,1,ok,594838
29,3,rank,elimination,Carole Baskin,Chrishell Stause,22,0.073233475,0.066905956,0.37463,37463,100000,2.17E-05,11,0.339335667,1,ok,585867
29,3,rank,elimination,Carole Baskin,Skai Jackson,18,0.077944008,0.066800327,0.37463,37463,100000,0.124956,3,0.339335667,1,ok,623552
29,3,rank,elimination,Carole Baskin,Justina Machado,19,0.075589412,0.066915811,0.37463,37463,100000,0.083072333,5,0.339335667,1,ok,604715
29,3,rank,elimination,Carole Baskin,Veron Davis,22,0.072730948,0.066228522,0.37463,37463,100000,5.33E-05,9,0.339335667,1,ok,581847
29,3,rank,elimination,Carole Baskin,Johnny Weir,24,0.073332629,0.067047147,0.37463,37463,100000,0,13,0.339335667,1,ok,586661
29,3,rank,elimination,Carole Baskin,Nev Schulman,24,0.073431353,0.06729748,0.37463,37463,100000,0,13,0.339335667,1,ok,587450
29,3,rank,elimination,Carole Baskin,AJ McLean,21,0.073553094,0.067888613,0.37463,37463,100000,0.007394667,8,0.339335667,1,ok,588424
29,3,rank,elimination,Carole Baskin,Nelly,18,0.07787722,0.066965727,0.37463,37463,100000,0.124474333,4,0.339335667,1,ok,623017
29,3,rank,elimination,Carole Baskin,Kaitlyn Bristowe,23,0.074567597,0.067806702,0.37463,37463,100000,4.00E-06,12,0.339335667,1,ok,596540
29,3,rank,elimination,Carole Baskin,Carole Baskin,12,0.020741279,0.016784567,0.37463,37463,100000,0.339335667,1,0.339335667,1,ok,165930
29,3,rank,elimination,Carole Baskin,Monica Aldama,21,0.073507681,0.067099697,0.37463,37463,100000,0.007611,7,0.339335667,1,ok,588061
29,3,rank,elimination,Carole Baskin,Jeannie Mai,22,0.073281136,0.067183875,0.37463,37463,100000,2.33E-05,10,0.339335667,1,ok,586249
29,4,rank,elimination,Anne Heche,Anne Heche,21,0.015549653,0.013752511,0.21779,21779,100000,0.205413333,4,0.205413333,4,ok,124397
29,4,rank,elimination,Anne Heche,Jesse Metcalfe,21,0.092624291,0.071846427,0.21779,21779,100000,0.207686667,2,0.205413333,4,ok,740994
29,4,rank,elimination,Anne Heche,Chrishell Stause,22,0.081784293,0.072429506,0.21779,21779,100000,0.0834,6,0.205413333,4,ok,654274
29,4,rank,elimination,Anne Heche,Skai Jackson,28,0.078510073,0.072305192,0.21779,21779,100000,0,13,0.205413333,4,ok,628080
29,4,rank,elimination,Anne Heche,Justina Machado,24,0.078230797,0.070784108,0.21779,21779,100000,0.000273333,8,0.205413333,4,ok,625846
29,4,rank,elimination,Anne Heche,Veron Davis,22,0.081000223,0.071456092,0.21779,21779,100000,0.083543333,5,0.205413333,4,ok,648001
29,4,rank,elimination,Anne Heche,Johnny Weir,24,0.077089427,0.070690485,0.21779,21779,100000,0.00022,11,0.205413333,4,ok,616715
29,4,rank,elimination,Anne Heche,Nev Schulman,24,0.077319758,0.071343942,0.21779,21779,100000,0.000306667,7,0.205413333,4,ok,618558
29,4,rank,elimination,Anne Heche,AJ McLean,24,0.077469964,0.071266547,0.21779,21779,100000,0.000233333,10,0.205413333,4,ok,619759
29,4,rank,elimination,Anne Heche,Nelly,21,0.092825998,0.071752389,0.21779,21779,100000,0.206576667,3,0.205413333,4,ok,742607
29,4,rank,elimination,Anne Heche,Kaitlyn Bristowe,25,0.078018961,0.071893561,0.21779,21779,100000,6.67E-06,12,0.205413333,4,ok,624151
29,4,rank,elimination,Anne Heche,Monica Aldama,24,0.0776087,0.071091965,0.21779,21779,100000,0.00024,9,0.205413333,4,ok,620869
29,4,rank,elimination,Anne Heche,Jeannie Mai,21,0.091967861,0.070753018,0.21779,21779,100000,0.2121,1,0.205413333,4,ok,735742
29,5,rank,elimination,Jesse Metcalfe,Jesse Metcalfe,19,0.026412646,0.022419845,0.36095,36095,100000,0.335366333,1,0.335366333,1,ok,237713
29,5,rank,elimination,Jesse Metcalfe,Chrishell Stause,19,0.110100188,0.078081613,0.36095,36095,100000,0.3348,2,0.335366333,1,ok,990901
29,5,rank,elimination,Jesse Metcalfe,Skai Jackson,24,0.085725466,0.078298215,0.36095,36095,100000,0.011851667,7,0.335366333,1,ok,771529
29,5,rank,elimination,Jesse Metcalfe,Justina Machado,24,0.084992425,0.077515019,0.36095,36095,100000,0.011775,8,0.335366333,1,ok,764931
29,5,rank,elimination,Jesse Metcalfe,Veron Davis,21,0.100527485,0.077754679,0.36095,36095,100000,0.268894667,3,0.335366333,1,ok,904747
29,5,rank,elimination,Jesse Metcalfe,Johnny Weir,29,0.084453671,0.077455169,0.36095,36095,100000,0,12,0.335366333,1,ok,760083
29,5,rank,elimination,Jesse Metcalfe,Nev Schulman,26,0.084747791,0.077116909,0.36095,36095,100000,0.000519,10,0.335366333,1,ok,762730
29,5,rank,elimination,Jesse Metcalfe,AJ McLean,24,0.08468855,0.076847847,0.36095,36095,100000,0.012030667,6,0.335366333,1,ok,762196
29,5,rank,elimination,Jesse Metcalfe,Nelly,24,0.084804339,0.0766695,0.36095,36095,100000,0.012095667,4,0.335366333,1,ok,763239
29,5,rank,elimination,Jesse Metcalfe,Kaitlyn Bristowe,27,0.084047355,0.076417624,0.36095,36095,100000,5.13E-05,11,0.335366333,1,ok,756426
29,5,rank,elimination,Jesse Metcalfe,Monica Aldama,26,0.084220636,0.077057525,0.36095,36095,100000,0.000537333,9,0.335366333,1,ok,757985
29,5,rank,elimination,Jesse Metcalfe,Jeannie Mai,24,0.085279447,0.077621615,0.36095,36095,100000,0.012078333,5,0.335366333,1,ok,767515
29,6,rank,elimination,Veron Davis,Chrishell Stause,24,0.09595471,0.083039783,0.32894,32894,100000,0.060078667,4,0.280264667,2,ok,863592
29,6,rank,elimination,Veron Davis,Skai Jackson,18,0.116377632,0.083453984,0.32894,32894,100000,0.372225,1,0.280264667,2,ok,1047398
29,6,rank,elimination,Veron Davis,Justina Machado,27,0.093134547,0.084174875,0.32894,32894,100000,0,8,0.280264667,2,ok,838210
29,6,rank,elimination,Veron Davis,Veron Davis,21,0.025384994,0.021082563,0.32894,32894,100000,0.280264667,2,0.280264667,2,ok,228464
29,6,rank,elimination,Veron Davis,Johnny Weir,22,0.106619351,0.08462393,0.32894,32894,100000,0.192418333,3,0.280264667,2,ok,959574
29,6,rank,elimination,Veron Davis,Nev Schulman,26,0.093686275,0.084539825,0.32894,32894,100000,0.008497,7,0.280264667,2,ok,843176
29,6,rank,elimination,Veron Davis,AJ McLean,27,0.093497686,0.084228957,0.32894,32894,100000,0,8,0.280264667,2,ok,841479
29,6,rank,elimination,Veron Davis,Nelly,24,0.096285021,0.083316632,0.32894,32894,100000,0.059403333,5,0.280264667,2,ok,866565
29,6,rank,elimination,Veron Davis,Kaitlyn Bristowe,27,0.092595298,0.083371725,0.32894,32894,100000,0,8,0.280264667,2,ok,833357
29,6,rank,elimination,Veron Davis,Monica Aldama,27,0.092903997,0.084002403,0.32894,32894,100000,0,8,0.280264667,2,ok,836135
29,6,rank,elimination,Veron Davis,Jeannie Mai,25,0.093560489,0.083928171,0.32894,32894,100000,0.027113,6,0.280264667,2,ok,842044
29,7,rank,elimination,Monica Aldama,Chrishell Stause,26,0.103417969,0.091401901,0.46088,46088,100000,0.025098333,5,0.407311,1,ok,930761
29,7,rank,elimination,Monica Aldama,Skai Jackson,27,0.102737796,0.091887724,0.46088,46088,100000,9.30E-05,9,0.407311,1,ok,924640
29,7,rank,elimination,Monica Aldama,Justina Machado,26,0.103665106,0.091449933,0.46088,46088,100000,0.025083667,6,0.407311,1,ok,932985
29,7,rank,elimination,Monica Aldama,Johnny Weir,27,0.102753082,0.091878361,0.46088,46088,100000,0.000102333,7,0.407311,1,ok,924777
29,7,rank,elimination,Monica Aldama,Nev Schulman,30,0.101979241,0.090884207,0.46088,46088,100000,3.33E-06,10,0.407311,1,ok,917813
29,7,rank,elimination,Monica Aldama,AJ McLean,26,0.104036223,0.091989411,0.46088,46088,100000,0.025290667,4,0.407311,1,ok,936326
29,7,rank,elimination,Monica Aldama,Nelly,27,0.102631801,0.091669325,0.46088,46088,100000,0.000100667,8,0.407311,1,ok,923686
29,7,rank,elimination,Monica Aldama,Kaitlyn Bristowe,24,0.124862047,0.093171951,0.46088,46088,100000,0.304496,2,0.407311,1,ok,1123758
29,7,rank,elimination,Monica Aldama,Monica Aldama,22,0.038322616,0.031904832,0.46088,46088,100000,0.407311,1,0.407311,1,ok,344903
29,7,rank,elimination,Monica Aldama,Jeannie Mai,25,0.11559412,0.092337163,0.46088,46088,100000,0.212421,3,0.407311,1,ok,1040347
29,8,rank,elimination,Chrishell Stause,Chrishell Stause,27,0.025438065,0.021932223,0.1262,12620,100000,0.093277667,3,0.093277667,3,ok,228942
29,8,rank,elimination,Chrishell Stause,Skai Jackson,26.9998,0.164983743,0.107021016,0.1262,12620,100000,0.320536667,2,0.093277667,3,ok,1484853
29,8,rank,elimination,Chrishell Stause,Justina Machado,28.9998,0.117811525,0.107050061,0.1262,12620,100000,0.008235,6,0.093277667,3,ok,1060303
29,8,rank,elimination,Chrishell Stause,Johnny Weir,30,0.119165484,0.107342502,0.1262,12620,100000,3.33E-06,8,0.093277667,3,ok,1072489
29,8,rank,elimination,Chrishell Stause,Nev Schulman,30,0.119533638,0.10829279,0.1262,12620,100000,6.67E-06,7,0.093277667,3,ok,1075802
29,8,rank,elimination,Chrishell Stause,AJ McLean,27,0.137417919,0.107422781,0.1262,12620,100000,0.091730667,4,0.093277667,3,ok,1236761
29,8,rank,elimination,Chrishell Stause,Nelly,24,0.193444981,0.105064756,0.1262,12620,100000,0.447316667,1,0.093277667,3,ok,1741004
29,8,rank,elimination,Chrishell Stause,Kaitlyn Bristowe,28,0.122204646,0.107333639,0.1262,12620,100000,0.038893333,5,0.093277667,3,ok,1099841
29,9,rank,elimination,AJ McLean,Skai Jackson,28.9998,0.147160545,0.124368859,0.39105,39105,100000,0.021975333,5,0.316101,2,ok,1324444
29,9,rank,elimination,AJ McLean,Justina Machado,25.9998,0.166728804,0.1264502,0.39105,39105,100000,0.183781,3,0.316101,2,ok,1500559
29,9,rank,elimination,AJ McLean,Johnny Weir,30,0.145281344,0.12427414,0.39105,39105,100000,9.60E-05,6,0.316101,2,ok,1307532
29,9,rank,elimination,AJ McLean,Nev Schulman,28.9998,0.148160216,0.125008812,0.39105,39105,100000,0.022552333,4,0.316101,2,ok,1333441
29,9,rank,elimination,AJ McLean,AJ McLean,24.9998,0.051146651,0.042652995,0.39105,39105,100000,0.316101,2,0.316101,2,ok,460319
29,9,rank,elimination,AJ McLean,Nelly,24,0.194482956,0.123681371,0.39105,39105,100000,0.455414333,1,0.316101,2,ok,1750346
29,9,rank,elimination,AJ McLean,Kaitlyn Bristowe,30,0.147039484,0.125507745,0.39105,39105,100000,8.00E-05,7,0.316101,2,ok,1323355
29,10,rank,double_elimination,Skai Jackson & Johnny Weir,Skai Jackson,28.5,0.05575737,0.041885976,0.06036,6036,100000,0.438825,2,,,ok_double_elimination,501816
29,10,rank,double_elimination,Skai Jackson & Johnny Weir,Justina Machado,29,0.19148216,0.106955918,0.06036,6036,100000,0.286133333,4,,,ok_double_elimination,1723339
29,10,rank,double_elimination,Skai Jackson & Johnny Weir,Johnny Weir,28.5,0.058190349,0.042464392,0.06036,6036,100000,0.432661667,3,,,ok_double_elimination,523713
29,10,rank,double_elimination,Skai Jackson & Johnny Weir,Nev Schulman,30,0.167085571,0.114243186,0.06036,6036,100000,0.026366667,5,,,ok_double_elimination,1503770
29,10,rank,double_elimination,Skai Jackson & Johnny Weir,Nelly,28,0.362210655,0.124158095,0.06036,6036,100000,0.79032,1,,,ok_double_elimination,3259896
29,10,rank,double_elimination,Skai Jackson & Johnny Weir,Kaitlyn Bristowe,30,0.165273895,0.11599116,0.06036,6036,100000,0.025693333,6,,,ok_double_elimination,1487465
29,11,rank,final_ranking,Justina Machado,Justina Machado,30,0.063195724,0.048787583,0.04074,4074,100000,0.0428,2,0.0428,2,ok,884740
29,11,rank,final_ranking,Justina Machado,Nev Schulman,30,0.145079046,0.066990639,0.04074,4074,100000,0.04174,4,0.0428,2,ok,2031106
29,11,rank,final_ranking,Justina Machado,Nelly,28.5,0.519444044,0.131684309,0.04074,4074,100000,0.87352,1,0.0428,2,ok,7272216
29,11,rank,final_ranking,Justina Machado,Kaitlyn Bristowe,30,0.272281186,0.081317031,0.04074,4074,100000,0.04194,3,0.0428,2,ok,3811936
30,2,rank,elimination,Martin Kove,Martin Kove,15,0.019160062,0.015367046,0.37068,37068,100000,0.333646333,1,0.333646333,1,ok,153280
30,2,rank,elimination,Martin Kove,Brian Austin Green,23,0.075958687,0.063046051,0.37068,37068,100000,0.203243,3,0.333646333,1,ok,607669
30,2,rank,elimination,Martin Kove,Melora Hardin,27,0.067943045,0.06209383,0.37068,37068,100000,0.000163333,10,0.333646333,1,ok,543544
30,2,rank,elimination,Martin Kove,Matt James,22,0.08030235,0.063086602,0.37068,37068,100000,0.270630333,2,0.333646333,1,ok,642418
30,2,rank,elimination,Martin Kove,"Mike ""The Miz"" Mizanin",26,0.068369138,0.062166567,0.37068,37068,100000,0.011415,8,0.333646333,1,ok,546953
30,2,rank,elimination,Martin Kove,Suni Lee,28,0.068354835,0.062979717,0.37068,37068,100000,1.80E-05,12,0.333646333,1,ok,546838
30,2,rank,elimination,Martin Kove,Iman Shumpert,25,0.068634764,0.062819066,0.37068,37068,100000,0.027031,7,0.333646333,1,ok,549078
30,2,rank,elimination,Martin Kove,Cody Rigsby,24,0.070073887,0.063130608,0.37068,37068,100000,0.050636333,6,0.333646333,1,ok,560591
30,2,rank,elimination,Martin Kove,Melanie C,30,0.068533972,0.06354225,0.37068,37068,100000,0,13,0.333646333,1,ok,548271
30,2,rank,elimination,Martin Kove,Jimmie Allen,27,0.06802446,0.062861662,0.37068,37068,100000,0.000117,11,0.333646333,1,ok,544195
30,2,rank,elimination,Martin Kove,Olivia Jade,27,0.068147123,0.062949071,0.37068,37068,100000,0.000247333,9,0.333646333,1,ok,545176
30,2,rank,elimination,Martin Kove,JoJo Siwa,31,0.068226636,0.063075747,0.37068,37068,100000,0,13,0.333646333,1,ok,545813
30,2,rank,elimination,Martin Kove,Christine Chiu,24,0.069866388,0.062854922,0.37068,37068,100000,0.051409,5,0.333646333,1,ok,558931
30,2,rank,elimination,Martin Kove,Kenya Moore,24,0.0697135,0.063050049,0.37068,37068,100000,0.051443333,4,0.333646333,1,ok,557707
30,2,rank,elimination,Martin Kove,Amanda Kloots,32,0.068691156,0.063260089,0.37068,37068,100000,0,13,0.333646333,1,ok,549529
30,3,rank,elimination,Christine Chiu,Brian Austin Green,19,0.103713665,0.065393939,0.01553,1553,100000,0.209650667,2,0.010437333,7,ok,829709
30,3,rank,elimination,Christine Chiu,Melora Hardin,23,0.060132291,0.063063124,0.01553,1553,100000,8.90E-05,11,0.010437333,7,ok,481058
30,3,rank,elimination,Christine Chiu,Matt James,20,0.081784695,0.062121905,0.01553,1553,100000,0.093707333,4,0.010437333,7,ok,654277
30,3,rank,elimination,Christine Chiu,"Mike ""The Miz"" Mizanin",22,0.063763836,0.065079919,0.01553,1553,100000,0.000715667,10,0.010437333,7,ok,510110
30,3,rank,elimination,Christine Chiu,Suni Lee,21,0.065778655,0.064688352,0.01553,1553,100000,0.010405,8,0.010437333,7,ok,526229
30,3,rank,elimination,Christine Chiu,Iman Shumpert,19,0.103580142,0.064800804,0.01553,1553,100000,0.208994,3,0.010437333,7,ok,828641
30,3,rank,elimination,Christine Chiu,Cody Rigsby,18,0.122384028,0.062245847,0.01553,1553,100000,0.362068667,1,0.010437333,7,ok,979072
30,3,rank,elimination,Christine Chiu,Melanie C,22,0.061775641,0.062492597,0.01553,1553,100000,0.000736333,9,0.010437333,7,ok,494205
30,3,rank,elimination,Christine Chiu,Jimmie Allen,20,0.084912564,0.064825018,0.01553,1553,100000,0.092538,5,0.010437333,7,ok,679300
30,3,rank,elimination,Christine Chiu,Olivia Jade,24,0.059786634,0.060407996,0.01553,1553,100000,0,12,0.010437333,7,ok,478293
30,3,rank,elimination,Christine Chiu,JoJo Siwa,24,0.061177124,0.062075877,0.01553,1553,100000,0,12,0.010437333,7,ok,489416
30,3,rank,elimination,Christine Chiu,Christine Chiu,21,0.007373765,0.006630062,0.01553,1553,100000,0.010437333,7,0.010437333,7,ok,58990
