season,week,method,constraint_type,eliminated,contestant,judge_total,fan_vote_mean,fan_vote_std,feasible_rate,num_valid,n_simulations,p_elim,rank_elim,p_elim_true,rank_true,status,finals_order,estimated_votes_total,certainty_cv
30,7,rank,elimination,"Mike ""The Miz"" Mizanin",Olivia Jade,42.0,0.1153946859372855,0.1018274082641679,0.56011,56011,100000,1.3333333333333386e-05,9.0,0.5000123333333322,1.0,ok,,1038552,0.8824
30,7,rank,elimination,"Mike ""The Miz"" Mizanin",JoJo Siwa,39.0,0.1151412634042544,0.1010944781609542,0.56011,56011,100000,0.000609,8.0,0.5000123333333322,1.0,ok,,1036271,0.878
30,7,rank,elimination,"Mike ""The Miz"" Mizanin",Amanda Kloots,34.0,0.1240807760217617,0.1025137019456615,0.56011,56011,100000,0.1353666666666667,3.0,0.5000123333333322,1.0,ok,,1116726,0.8262
30,8,rank,elimination,Jimmie Allen,Melora Hardin,42.0,0.1298398490402379,0.1129384549573221,0.48397,48397,100000,9.999999999999969e-06,6.0,0.4186189999999983,1.0,ok,,1168558,0.8698
30,8,rank,elimination,Jimmie Allen,Suni Lee,42.0,0.1286135432486181,0.1121016450153492,0.48397,48397,100000,6.666666666666646e-06,7.0,0.4186189999999983,1.0,ok,,1157521,0.8716
30,8,rank,elimination,Jimmie Allen,Iman Shumpert,35.0,0.1559175149868094,0.112988023765844,0.48397,48397,100000,0.2911490000000035,2.0,0.4186189999999983,1.0,ok,,1403257,0.7247
30,8,rank,elimination,Jimmie Allen,Cody Rigsby,38.0,0.1327548761972113,0.1119162387000916,0.48397,48397,100000,0.0845906666666674,4.0,0.4186189999999983,1.0,ok,,1194793,0.843
30,8,rank,elimination,Jimmie Allen,Jimmie Allen,32.0,0.0502236574863098,0.0411664408191699,0.48397,48397,100000,0.4186189999999983,1.0,0.4186189999999983,1.0,ok,,452012,0.8197
30,8,rank,elimination,Jimmie Allen,Olivia Jade,36.0,0.1423266540167496,0.1130412534603033,0.48397,48397,100000,0.1751356666666643,3.0,0.4186189999999983,1.0,ok,,1280939,0.7942
30,8,rank,elimination,Jimmie Allen,JoJo Siwa,41.0,0.1308946007990031,0.1128496652912384,0.48397,48397,100000,0.030482333333333,5.0,0.4186189999999983,1.0,ok,,1178051,0.8621
30,8,rank,elimination,Jimmie Allen,Amanda Kloots,42.0,0.1294293042250609,0.1118969753544708,0.48397,48397,100000,6.666666666666646e-06,7.0,0.4186189999999983,1.0,ok,,1164863,0.8645
30,8,rank,elimination,Olivia Jade,Melora Hardin,42.0,0.1245456088282212,0.1091663124776305,0.23327,23327,100000,9.999999999999969e-06,6.0,0.1751356666666643,3.0,ok,,1120910,0.8765
30,8,rank,elimination,Olivia Jade,Suni Lee,42.0,0.1257727932307868,0.1099347215355371,0.23327,23327,100000,6.666666666666646e-06,7.0,0.1751356666666643,3.0,ok,,1131955,0.8741
30,8,rank,elimination,Olivia Jade,Iman Shumpert,35.0,0.1515586796725521,0.1077104026464919,0.23327,23327,100000,0.2911490000000035,2.0,0.1751356666666643,3.0,ok,,1364028,0.7107
30,8,rank,elimination,Olivia Jade,Cody Rigsby,38.0,0.1338529740393415,0.1093871810590987,0.23327,23327,100000,0.0845906666666674,4.0,0.1751356666666643,3.0,ok,,1204676,0.8172
30,8,rank,elimination,Olivia Jade,Jimmie Allen,32.0,0.1779435227140003,0.108581795640209,0.23327,23327,100000,0.4186189999999983,1.0,0.1751356666666643,3.0,ok,,1601491,0.6102
30,8,rank,elimination,Olivia Jade,Olivia Jade,36.0,0.0317926838043808,0.0271069073530154,0.23327,23327,100000,0.1751356666666643,3.0,0.1751356666666643,3.0,ok,,286134,0.8526
30,8,rank,elimination,Olivia Jade,JoJo Siwa,41.0,0.1289505440778611,0.1111811278813341,0.23327,23327,100000,0.030482333333333,5.0,0.1751356666666643,3.0,ok,,1160554,0.8622
30,8,rank,elimination,Olivia Jade,Amanda Kloots,42.0,0.125583193632856,0.1101708851137533,0.23327,23327,100000,6.666666666666646e-06,7.0,0.1751356666666643,3.0,ok,,1130248,0.8773
30,9,rank,elimination,Melora Hardin,Melora Hardin,36.0,0.0665866008541307,0.0530499198269746,0.43607,43607,100000,0.345243666666673,2.0,0.345243666666673,2.0,ok,,599279,0.7967
30,9,rank,elimination,Melora Hardin,Suni Lee,37.5,0.1779351353308095,0.1427764362841049,0.43607,43607,100000,0.0623616666666672,4.0,0.345243666666673,2.0,ok,,1601416,0.8024
30,9,rank,elimination,Melora Hardin,Iman Shumpert,37.5,0.1783489256841156,0.143352167530022,0.43607,43607,100000,0.0628953333333338,3.0,0.345243666666673,2.0,ok,,1605140,0.8038
30,9,rank,elimination,Melora Hardin,Cody Rigsby,35.5,0.2341031000216567,0.1397643974304764,0.43607,43607,100000,0.5140303333333258,1.0,0.345243666666673,2.0,ok,,2106927,0.597
30,9,rank,elimination,Melora Hardin,JoJo Siwa,40.0,0.1710002405431933,0.142924259251205,0.43607,43607,100000,0.0005719999999999,6.0,0.345243666666673,2.0,ok,,1539002,0.8358
30,9,rank,elimination,Melora Hardin,Amanda Kloots,39.5,0.1720259975660922,0.143460435782441,0.43607,43607,100000,0.0148970000000001,5.0,0.345243666666673,2.0,ok,,1548233,0.8339
30,9,rank,elimination,Suni Lee,Melora Hardin,36.0,0.2200120897050691,0.1307764680058197,0.09957,9957,100000,0.345243666666673,2.0,0.0623616666666672,4.0,ok,,1980108,0.5944
30,9,rank,elimination,Suni Lee,Suni Lee,37.5,0.0366742155385994,0.0311955080683924,0.09957,9957,100000,0.0623616666666672,4.0,0.0623616666666672,4.0,ok,,330067,0.8506
30,9,rank,elimination,Suni Lee,Iman Shumpert,37.5,0.1647938192471622,0.1268573659101094,0.09957,9957,100000,0.0628953333333338,3.0,0.0623616666666672,4.0,ok,,1483144,0.7698
30,9,rank,elimination,Suni Lee,Cody Rigsby,35.5,0.2863433763115013,0.1298881132412535,0.09957,9957,100000,0.5140303333333258,1.0,0.0623616666666672,4.0,ok,,2577090,0.4536
30,9,rank,elimination,Suni Lee,JoJo Siwa,40.0,0.1458067931637064,0.1274968831392791,0.09957,9957,100000,0.0005719999999999,6.0,0.0623616666666672,4.0,ok,,1312261,0.8744
30,9,rank,elimination,Suni Lee,Amanda Kloots,39.5,0.1463697060339624,0.1288117882092793,0.09957,9957,100000,0.0148970000000001,5.0,0.0623616666666672,4.0,ok,,1317327,0.88
30,10,rank,final_ranking,Amanda Kloots,Iman Shumpert,40.0,0.3755835931338973,0.184721209243925,0.24732,24732,100000,0.0135466666666671,4.0,0.3620400000000181,2.0,ok,Iman Shumpert > JoJo Siwa > Cody Rigsby > Amanda Kloots,5258170,0.4918
30,10,rank,final_ranking,Amanda Kloots,Cody Rigsby,38.0,0.3747988873042105,0.1843183047837222,0.24732,24732,100000,0.6108599999999809,1.0,0.3620400000000181,2.0,ok,Iman Shumpert > JoJo Siwa > Cody Rigsby > Amanda Kloots,5247184,0.4918
30,10,rank,final_ranking,Amanda Kloots,JoJo Siwa,40.0,0.1247503360024774,0.0965140975165214,0.24732,24732,100000,0.0135533333333338,3.0,0.3620400000000181,2.0,ok,Iman Shumpert > JoJo Siwa > Cody Rigsby > Amanda Kloots,1746504,0.7737
30,10,rank,final_ranking,Amanda Kloots,Amanda Kloots,39.0,0.1248671835594143,0.0964201404242466,0.24732,24732,100000,0.3620400000000181,2.0,0.3620400000000181,2.0,ok,Iman Shumpert > JoJo Siwa > Cody Rigsby > Amanda Kloots,1748140,0.7722
31,1,rank,elimination,Jason Lewis,Jason Lewis,18.0,0.015292878430084,0.0121507332615418,0.31198,31198,100000,0.275901666666667,2.0,0.275901666666667,2.0,ok,,122343,0.7945
31,1,rank,elimination,Jason Lewis,Cheryl Ladd,21.0,0.0644756185058298,0.0585625781029207,0.31198,31198,100000,0.0326553333333331,6.0,0.275901666666667,2.0,ok,,515804,0.9083
31,1,rank,elimination,Jason Lewis,Selma Blair,28.0,0.0643482055394985,0.0595742319429756,0.31198,31198,100000,0.0,12.0,0.275901666666667,2.0,ok,,514785,0.9258
31,1,rank,elimination,Jason Lewis,Joseph Baena,23.0,0.0641970059712522,0.0596507393197942,0.31198,31198,100000,0.0159976666666666,8.0,0.275901666666667,2.0,ok,,513576,0.9292
31,1,rank,elimination,Jason Lewis,Trevor Donovan,21.0,0.0650571594746407,0.0594640446149535,0.31198,31198,100000,0.0322419999999998,7.0,0.275901666666667,2.0,ok,,520457,0.914
31,1,rank,elimination,Jason Lewis,Daniel Durant,27.0,0.0636867041209669,0.0589020001636492,0.31198,31198,100000,0.0003039999999999,11.0,0.275901666666667,2.0,ok,,509493,0.9249
31,1,rank,elimination,Jason Lewis,Wayne Brady,29.0,0.0636514463760631,0.058980709485094,0.31198,31198,100000,0.0,12.0,0.275901666666667,2.0,ok,,509211,0.9266
31,1,rank,elimination,Jason Lewis,Sam Champion,20.0,0.0676271413489886,0.0592019327437323,0.31198,31198,100000,0.0980029999999997,5.0,0.275901666666667,2.0,ok,,541017,0.8754
31,1,rank,elimination,Jason Lewis,Jessie James Decker,20.0,0.0677158744508468,0.0593674509305109,0.31198,31198,100000,0.0993213333333331,3.0,0.275901666666667,2.0,ok,,541726,0.8767
31,1,rank,elimination,Jason Lewis,Jordin Sparks,26.0,0.0641071606309823,0.0594296102297568,0.31198,31198,100000,0.0017079999999999,10.0,0.275901666666667,2.0,ok,,512857,0.927
31,1,rank,elimination,Jason Lewis,Heidi D'Amelio,24.0,0.0640760987202384,0.0589406041904452,0.31198,31198,100000,0.0058523333333333,9.0,0.275901666666667,2.0,ok,,512608,0.9199
31,1,rank,elimination,Jason Lewis,Charli D'Amelio,32.0,0.0636203306884274,0.0586049707768043,0.31198,31198,100000,0.0,12.0,0.275901666666667,2.0,ok,,508962,0.9212
31,1,rank,elimination,Jason Lewis,Teresa Giudice,20.0,0.0675712407068835,0.0593893329991681,0.31198,31198,100000,0.099115333333333,4.0,0.275901666666667,2.0,ok,,540569,0.8789
31,1,rank,elimination,Jason Lewis,Vinny Guadagnino,17.0,0.0779753011736062,0.0594846992602258,0.31198,31198,100000,0.338899333333334,1.0,0.275901666666667,2.0,ok,,623802,0.7629
31,1,rank,elimination,Jason Lewis,Shangela,28.0,0.0632122511960271,0.0584119021683886,0.31198,31198,100000,0.0,12.0,0.275901666666667,2.0,ok,,505698,0.9241
31,1,rank,elimination,Jason Lewis,Gabby Windey,28.0,0.0633855826656635,0.0589734420702195,0.31198,31198,100000,0.0,12.0,0.275901666666667,2.0,ok,,507084,0.9304
31,2,rank,elimination,Teresa Giudice,Cheryl Ladd,21.0,0.0827678304488164,0.0630357338320108,0.28429,28429,100000,0.3147360000000011,1.0,0.2468593333333336,2.0,ok,,662142,0.7616
31,2,rank,elimination,Teresa Giudice,Selma Blair,28.0,0.0679111252451116,0.0626985391131721,0.28429,28429,100000,0.0008939999999999,10.0,0.2468593333333336,2.0,ok,,543289,0.9232
31,2,rank,elimination,Teresa Giudice,Joseph Baena,24.0,0.0769370934011077,0.0629111670676805,0.28429,28429,100000,0.1860279999999994,3.0,0.2468593333333336,2.0,ok,,615496,0.8177
31,2,rank,elimination,Teresa Giudice,Trevor Donovan,30.0,0.0685026973461125,0.0633739640193439,0.28429,28429,100000,3.1666666666666585e-05,12.0,0.2468593333333336,2.0,ok,,548021,0.9251
31,2,rank,elimination,Teresa Giudice,Daniel Durant,29.0,0.067885732146454,0.0628690207001882,0.28429,28429,100000,0.0002423333333333,11.0,0.2468593333333336,2.0,ok,,543085,0.9261
31,2,rank,elimination,Teresa Giudice,Wayne Brady,32.0,0.067848811483053,0.0625929092801408,0.28429,28429,100000,0.0,13.0,0.2468593333333336,2.0,ok,,542790,0.9225
31,2,rank,elimination,Teresa Giudice,Sam Champion,26.0,0.0709588909914874,0.0627542036319961,0.28429,28429,100000,0.0784780000000001,5.0,0.2468593333333336,2.0,ok,,567671,0.8844
31,2,rank,elimination,Teresa Giudice,Jessie James Decker,25.0,0.0733645007905817,0.0624597442295837,0.28429,28429,100000,0.127055999999999,4.0,0.2468593333333336,2.0,ok,,586916,0.8514
31,2,rank,elimination,Teresa Giudice,Jordin Sparks,27.0,0.0681866765100094,0.0625844606468777,0.28429,28429,100000,0.0223329999999999,6.0,0.2468593333333336,2.0,ok,,545493,0.9178
31,2,rank,elimination,Teresa Giudice,Heidi D'Amelio,28.0,0.0685166281264342,0.0631692395894789,0.28429,28429,100000,0.0010999999999999,8.0,0.2468593333333336,2.0,ok,,548133,0.922
31,2,rank,elimination,Teresa Giudice,Charli D'Amelio,32.0,0.0675625962609021,0.0628613304091368,0.28429,28429,100000,0.0,13.0,0.2468593333333336,2.0,ok,,540500,0.9304
31,2,rank,elimination,Teresa Giudice,Teresa Giudice,23.0,0.015693587436534,0.0131640194834804,0.28429,28429,100000,0.2468593333333336,2.0,0.2468593333333336,2.0,ok,,125548,0.8388
31,2,rank,elimination,Teresa Giudice,Vinny Guadagnino,27.0,0.0684960612485511,0.0618431089294631,0.28429,28429,100000,0.0213203333333333,7.0,0.2468593333333336,2.0,ok,,547968,0.9029
31,2,rank,elimination,Teresa Giudice,Shangela,28.0,0.0681092711016201,0.0628772104227429,0.28429,28429,100000,0.0009213333333333,9.0,0.2468593333333336,2.0,ok,,544874,0.9232
31,2,rank,elimination,Teresa Giudice,Gabby Windey,32.0,0.067258497463224,0.0626888598463806,0.28429,28429,100000,0.0,13.0,0.2468593333333336,2.0,ok,,538067,0.9321
31,3,rank,elimination,Cheryl Ladd,Cheryl Ladd,24.0,0.0171163599839229,0.0143113801803129,0.28909,28909,100000,0.248713666666667,2.0,0.248713666666667,2.0,ok,,136930,0.8361
31,3,rank,elimination,Cheryl Ladd,Selma Blair,28.0,0.0740910800797817,0.0662641496655218,0.28909,28909,100000,0.039768333333333,6.0,0.248713666666667,2.0,ok,,592728,0.8944
31,3,rank,elimination,Cheryl Ladd,Joseph Baena,29.0,0.0724543115654971,0.0665854007072875,0.28909,28909,100000,0.0059826666666666,8.0,0.248713666666667,2.0,ok,,579634,0.919
31,3,rank,elimination,Cheryl Ladd,Trevor Donovan,27.0,0.0761579896961419,0.0674915774401324,0.28909,28909,100000,0.0730693333333335,5.0,0.248713666666667,2.0,ok,,609263,0.8862
31,3,rank,elimination,Cheryl Ladd,Daniel Durant,31.0,0.0732036726636437,0.0670467125920532,0.28909,28909,100000,0.0004643333333333,10.0,0.248713666666667,2.0,ok,,585629,0.9159
31,3,rank,elimination,Cheryl Ladd,Wayne Brady,33.0,0.0728038108541994,0.0666212388972886,0.28909,28909,100000,0.0,12.0,0.248713666666667,2.0,ok,,582430,0.9151
31,3,rank,elimination,Cheryl Ladd,Sam Champion,25.0,0.083143020741095,0.0674983071275428,0.28909,28909,100000,0.1822579999999993,3.0,0.248713666666667,2.0,ok,,665144,0.8118
31,3,rank,elimination,Cheryl Ladd,Jessie James Decker,26.0,0.0779719805299029,0.0665847190350355,0.28909,28909,100000,0.1221603333333324,4.0,0.248713666666667,2.0,ok,,623775,0.854
31,3,rank,elimination,Cheryl Ladd,Jordin Sparks,29.0,0.0732843793486222,0.0671612701957694,0.28909,28909,100000,0.0060763333333333,7.0,0.248713666666667,2.0,ok,,586275,0.9164
31,3,rank,elimination,Cheryl Ladd,Heidi D'Amelio,32.0,0.0733592936144672,0.0670308649291688,0.28909,28909,100000,4.13333333333332e-05,11.0,0.248713666666667,2.0,ok,,586874,0.9137
31,3,rank,elimination,Cheryl Ladd,Charli D'Amelio,33.0,0.0726551150488049,0.0664548481583559,0.28909,28909,100000,0.0,12.0,0.248713666666667,2.0,ok,,581240,0.9147
31,3,rank,elimination,Cheryl Ladd,Vinny Guadagnino,23.0,0.0885828184920846,0.0667203294215044,0.28909,28909,100000,0.3196940000000012,1.0,0.248713666666667,2.0,ok,,708662,0.7532
31,3,rank,elimination,Cheryl Ladd,Shangela,30.0,0.0727408369001942,0.0661443840179575,0.28909,28909,100000,0.0017716666666666,9.0,0.248713666666667,2.0,ok,,581926,0.9093
31,3,rank,elimination,Cheryl Ladd,Gabby Windey,33.0,0.0724353304816412,0.0665415331470991,0.28909,28909,100000,0.0,12.0,0.248713666666667,2.0,ok,,579482,0.9186
31,4,rank,elimination,Sam Champion,Selma Blair,32.0,0.0792124051307532,0.0721179706380766,0.41031,41031,100000,0.0056146666666666,8.0,0.370984333333333,1.0,ok,,633699,0.9104
31,4,rank,elimination,Sam Champion,Joseph Baena,28.0,0.0886375731025707,0.0720964973206303,0.41031,41031,100000,0.2053936666666667,2.0,0.370984333333333,1.0,ok,,709100,0.8134
31,4,rank,elimination,Sam Champion,Trevor Donovan,28.0,0.0880865278883504,0.0719945706830717,0.41031,41031,100000,0.2049696666666666,3.0,0.370984333333333,1.0,ok,,704692,0.8173
31,4,rank,elimination,Sam Champion,Daniel Durant,29.0,0.081876871178973,0.0718307640770987,0.41031,41031,100000,0.0798063333333335,5.0,0.370984333333333,1.0,ok,,655014,0.8773
31,4,rank,elimination,Sam Champion,Wayne Brady,36.0,0.0792323505466218,0.0720752998702378,0.41031,41031,100000,0.0,11.0,0.370984333333333,1.0,ok,,633858,0.9097
31,4,rank,elimination,Sam Champion,Sam Champion,25.0,0.0240190030769405,0.0191389742579291,0.41031,41031,100000,0.370984333333333,1.0,0.370984333333333,1.0,ok,,192152,0.7968
31,4,rank,elimination,Sam Champion,Jessie James Decker,31.0,0.0805642537952681,0.0725780127643353,0.41031,41031,100000,0.0452219999999998,6.0,0.370984333333333,1.0,ok,,644514,0.9009
31,4,rank,elimination,Sam Champion,Jordin Sparks,34.0,0.0792931180286779,0.0720796885827435,0.41031,41031,100000,0.0002389999999999,10.0,0.370984333333333,1.0,ok,,634344,0.909
31,4,rank,elimination,Sam Champion,Heidi D'Amelio,34.0,0.0793065024819343,0.0718244413072049,0.41031,41031,100000,0.0002503333333333,9.0,0.370984333333333,1.0,ok,,634452,0.9057
31,4,rank,elimination,Sam Champion,Charli D'Amelio,36.0,0.0789470527221764,0.072371114345933,0.41031,41031,100000,0.0,11.0,0.370984333333333,1.0,ok,,631576,0.9167
31,4,rank,elimination,Sam Champion,Vinny Guadagnino,29.0,0.0821427659057303,0.071765716307166,0.41031,41031,100000,0.0811903333333335,4.0,0.370984333333333,1.0,ok,,657142,0.8737
31,4,rank,elimination,Sam Champion,Shangela,32.0,0.0795138875326685,0.0723832316338001,0.41031,41031,100000,0.0063296666666666,7.0,0.370984333333333,1.0,ok,,636111,0.9103
31,4,rank,elimination,Sam Champion,Gabby Windey,36.0,0.0791676886093315,0.0717252882611926,0.41031,41031,100000,0.0,11.0,0.370984333333333,1.0,ok,,633341,0.906
31,5,rank,elimination,Joseph Baena,Selma Blair,40.0,0.0846959196822269,0.0771227468894255,0.23065,23065,100000,0.0004705238095238,9.0,0.1895978571428563,3.0,ok,,762263,0.9106
31,5,rank,elimination,Joseph Baena,Joseph Baena,35.0,0.0186221183751073,0.0157259782617675,0.23065,23065,100000,0.1895978571428563,3.0,0.1895978571428563,3.0,ok,,167599,0.8445
31,5,rank,elimination,Joseph Baena,Trevor Donovan,36.0,0.0854070070701221,0.0764919927030217,0.23065,23065,100000,0.0289953333333331,5.0,0.1895978571428563,3.0,ok,,768663,0.8956
31,5,rank,elimination,Joseph Baena,Daniel Durant,33.5,0.1008569918435701,0.0763639657391882,0.23065,23065,100000,0.2654798571428582,2.0,0.1895978571428563,3.0,ok,,907712,0.7572
31,5,rank,elimination,Joseph Baena,Wayne Brady,41.0,0.0847514886404334,0.0770335737901405,0.23065,23065,100000,0.0,10.0,0.1895978571428563,3.0,ok,,762763,0.9089
31,5,rank,elimination,Joseph Baena,Jessie James Decker,36.0,0.0853739712163072,0.0770755668938565,0.23065,23065,100000,0.0286039999999998,6.0,0.1895978571428563,3.0,ok,,768365,0.9028
31,5,rank,elimination,Joseph Baena,Jordin Sparks,35.5,0.0929426560920193,0.0772075750810244,0.23065,23065,100000,0.1197481904761893,4.0,0.1895978571428563,3.0,ok,,836483,0.8307
31,5,rank,elimination,Joseph Baena,Heidi D'Amelio,39.0,0.0841002978116533,0.0761627093075574,0.23065,23065,100000,0.0027885238095238,8.0,0.1895978571428563,3.0,ok,,756902,0.9056
31,5,rank,elimination,Joseph Baena,Charli D'Amelio,42.0,0.0838403934660596,0.0767826411257379,0.23065,23065,100000,0.0,10.0,0.1895978571428563,3.0,ok,,754563,0.9158
31,5,rank,elimination,Joseph Baena,Vinny Guadagnino,31.0,0.1114793387402935,0.0775229204492155,0.23065,23065,100000,0.3530128571428583,1.0,0.1895978571428563,3.0,ok,,1003314,0.6954
31,5,rank,elimination,Joseph Baena,Shangela,38.5,0.0835365211776649,0.0763656088653215,0.23065,23065,100000,0.011302857142857,7.0,0.1895978571428563,3.0,ok,,751828,0.9142
31,5,rank,elimination,Joseph Baena,Gabby Windey,41.0,0.0843932958845405,0.0769641009754665,0.23065,23065,100000,0.0,10.0,0.1895978571428563,3.0,ok,,759539,0.912
31,6,rank,elimination,Jessie James Decker,Trevor Donovan,34.0,0.104672852682381,0.0916176480593294,0.41811,41811,100000,0.0392459999999999,6.0,0.367422333333335,2.0,ok,,942055,0.8753
31,6,rank,elimination,Jessie James Decker,Daniel Durant,34.0,0.105057838844651,0.0920606480575724,0.41811,41811,100000,0.0412166666666666,4.0,0.367422333333335,2.0,ok,,945520,0.8763
31,6,rank,elimination,Jessie James Decker,Wayne Brady,34.0,0.1047278866100651,0.0917175465264479,0.41811,41811,100000,0.0412439999999999,3.0,0.367422333333335,2.0,ok,,942550,0.8758
31,6,rank,elimination,Jessie James Decker,Jessie James Decker,32.0,0.0359444226057424,0.0287014400012845,0.41811,41811,100000,0.367422333333335,2.0,0.367422333333335,2.0,ok,,323499,0.7985
31,6,rank,elimination,Jessie James Decker,Jordin Sparks,34.0,0.104718319031525,0.0922645308452472,0.41811,41811,100000,0.0395023333333332,5.0,0.367422333333335,2.0,ok,,942464,0.8811
31,6,rank,elimination,Jessie James Decker,Heidi D'Amelio,36.0,0.102571828992688,0.0917379759419511,0.41811,41811,100000,0.0026163333333333,8.0,0.367422333333335,2.0,ok,,923146,0.8944
31,6,rank,elimination,Jessie James Decker,Charli D'Amelio,40.0,0.1028215708074446,0.0923675266138972,0.41811,41811,100000,0.0,10.0,0.367422333333335,2.0,ok,,925394,0.8983
31,6,rank,elimination,Jessie James Decker,Vinny Guadagnino,28.0,0.1350793479652866,0.0910207338577341,0.41811,41811,100000,0.4656373333333318,1.0,0.367422333333335,2.0,ok,,1215714,0.6738
31,6,rank,elimination,Jessie James Decker,Shangela,36.0,0.1026425444342589,0.0916504111452686,0.41811,41811,100000,0.002871,7.0,0.367422333333335,2.0,ok,,923782,0.8929
31,6,rank,elimination,Jessie James Decker,Gabby Windey,37.0,0.1017633880259574,0.0911680290394709,0.41811,41811,100000,0.000244,9.0,0.367422333333335,2.0,ok,,915870,0.8959
31,7,rank,elimination,Jordin Sparks,Trevor Donovan,39.0,0.1133334049637924,0.1006817733613178,0.34567,34567,100000,2.857142857142849e-06,8.0,0.2864087142857172,2.0,ok,,1020000,0.8884
31,7,rank,elimination,Jordin Sparks,Daniel Durant,36.5,0.1144124507368639,0.1009125721816389,0.34567,34567,100000,0.0121193809523809,5.0,0.2864087142857172,2.0,ok,,1029712,0.882
31,7,rank,elimination,Jordin Sparks,Wayne Brady,38.0,0.1138505878311519,0.1003976006513559,0.34567,34567,100000,0.0021943809523809,7.0,0.2864087142857172,2.0,ok,,1024655,0.8818
31,7,rank,elimination,Jordin Sparks,Jordin Sparks,34.5,0.033954613198152,0.0284311647623838,0.34567,34567,100000,0.2864087142857172,2.0,0.2864087142857172,2.0,ok,,305591,0.8373
31,7,rank,elimination,Jordin Sparks,Heidi D'Amelio,35.0,0.1301584530231199,0.1007127167225083,0.34567,34567,100000,0.183432047619046,3.0,0.2864087142857172,2.0,ok,,1171426,0.7738
31,7,rank,elimination,Jordin Sparks,Charli D'Amelio,39.0,0.1147168574129936,0.1008857542518383,0.34567,34567,100000,2.857142857142849e-06,8.0,0.2864087142857172,2.0,ok,,1032451,0.8794
31,7,rank,elimination,Jordin Sparks,Vinny Guadagnino,31.5,0.1451382233377637,0.1000459144372441,0.34567,34567,100000,0.40272638095238,1.0,0.2864087142857172,2.0,ok,,1306244,0.6893
31,7,rank,elimination,Jordin Sparks,Shangela,36.5,0.1144374718895121,0.0998565685637645,0.34567,34567,100000,0.0120306666666666,6.0,0.2864087142857172,2.0,ok,,1029937,0.8726
31,7,rank,elimination,Jordin Sparks,Gabby Windey,35.5,0.1199979376066517,0.100381191369995,0.34567,34567,100000,0.1010827142857139,4.0,0.2864087142857172,2.0,ok,,1079981,0.8365
31,8,rank,elimination,Heidi D'Amelio,Trevor Donovan,39.0,0.1371031969885873,0.1124486331215914,0.38624,38624,100000,0.0949029999999999,3.0,0.3203023333333377,2.0,ok,,1233928,0.8202
31,8,rank,elimination,Heidi D'Amelio,Daniel Durant,39.0,0.1358660700030113,0.1116224394650739,0.38624,38624,100000,0.0932826666666667,4.0,0.3203023333333377,2.0,ok,,1222794,0.8216
31,8,rank,elimination,Heidi D'Amelio,Wayne Brady,45.0,0.1279700866669672,0.1117911332750532,0.38624,38624,100000,9.999999999999986e-06,8.0,0.3203023333333377,2.0,ok,,1151730,0.8736
31,8,rank,elimination,Heidi D'Amelio,Heidi D'Amelio,35.0,0.042100973896199,0.033945728714739,0.38624,38624,100000,0.3203023333333377,2.0,0.3203023333333377,2.0,ok,,378908,0.8063
31,8,rank,elimination,Heidi D'Amelio,Charli D'Amelio,45.0,0.1292064456799522,0.1116174007834374,0.38624,38624,100000,1.9999999999999968e-05,7.0,0.3203023333333377,2.0,ok,,1162858,0.8639
31,8,rank,elimination,Heidi D'Amelio,Vinny Guadagnino,29.0,0.1666020363576613,0.109947596971841,0.38624,38624,100000,0.4436106666666628,1.0,0.3203023333333377,2.0,ok,,1499418,0.6599
31,8,rank,elimination,Heidi D'Amelio,Shangela,42.0,0.129726356270806,0.1116470763160907,0.38624,38624,100000,0.0085523333333332,6.0,0.3203023333333377,2.0,ok,,1167537,0.8606
31,8,rank,elimination,Heidi D'Amelio,Gabby Windey,40.0,0.1314248341368143,0.1117724099852468,0.38624,38624,100000,0.0393189999999995,5.0,0.3203023333333377,2.0,ok,,1182823,0.8505
31,8,rank,elimination,Vinny Guadagnino,Trevor Donovan,39.0,0.1352264093050752,0.1126716577196216,0.51522,51522,100000,0.0949029999999999,3.0,0.4436106666666628,1.0,ok,,1217037,0.8332
31,8,rank,elimination,Vinny Guadagnino,Daniel Durant,39.0,0.135104046148537,0.1130607839000594,0.51522,51522,100000,0.0932826666666667,4.0,0.4436106666666628,1.0,ok,,1215936,0.8368
31,8,rank,elimination,Vinny Guadagnino,Wayne Brady,45.0,0.1297901355415981,0.1132347739989978,0.51522,51522,100000,9.999999999999986e-06,8.0,0.4436106666666628,1.0,ok,,1168111,0.8724
31,8,rank,elimination,Vinny Guadagnino,Heidi D'Amelio,35.0,0.1570330192154947,0.1132356270767181,0.51522,51522,100000,0.3203023333333377,2.0,0.4436106666666628,1.0,ok,,1413297,0.7211
31,8,rank,elimination,Vinny Guadagnino,Charli D'Amelio,45.0,0.1293873698259359,0.1128003351991146,0.51522,51522,100000,1.9999999999999968e-05,7.0,0.4436106666666628,1.0,ok,,1164486,0.8718
31,8,rank,elimination,Vinny Guadagnino,Vinny Guadagnino,29.0,0.0532174208061663,0.0427576079103078,0.51522,51522,100000,0.4436106666666628,1.0,0.4436106666666628,1.0,ok,,478956,0.8035
31,8,rank,elimination,Vinny Guadagnino,Shangela,42.0,0.1297040828771654,0.1128314649003381,0.51522,51522,100000,0.0085523333333332,6.0,0.4436106666666628,1.0,ok,,1167336,0.8699
